,time,friends_count,lat,long,language
38,2014-07-29 00:05:26,284,-37.686804,144.848394,en
39,2014-07-29 00:05:32,515,-37.8076802,144.9636015,en
40,2014-07-29 00:05:33,65,-37.83689216,144.96649413,en
41,2014-07-29 00:05:40,1322,-37.5775285,144.7293759,en
42,2014-07-29 00:06:28,44,-37.71871567,145.10110474,en
43,2014-07-29 00:06:42,122,-38.09659267,145.28591031,en
44,2014-07-29 00:07:28,497,-37.80278685,144.95916008,en
45,2014-07-29 00:08:52,1042,-37.70815855,144.56980885,en
46,2014-07-29 00:09:35,653,-37.81621962,144.96027717,en
47,2014-07-29 00:11:23,521,-37.58150739,144.92097259,en
48,2014-07-29 00:11:29,402,-37.68076359,145.06261826,und
49,2014-07-29 00:11:47,207,-37.81030831,144.9687022,en
50,2014-07-29 00:12:15,521,-37.58153512,144.92100029,en
51,2014-07-29 00:12:45,334,-37.8619574,145.2392535,es
52,2014-07-29 00:13:32,1307,-37.7424896,145.1623214,en
53,2014-07-29 00:14:21,521,-37.58139891,144.92107649,en
54,2014-07-29 00:14:41,581,-37.8102116,144.9613446,en
55,2014-07-29 00:15:06,506,-37.83899735,144.85639654,en
56,2014-07-29 00:17:03,122,-38.0965006,145.285886,en
57,2014-07-29 00:19:30,89,-37.8865802,145.0430612,und
58,2014-07-29 00:20:35,44,-37.75949097,144.91447449,en
59,2014-07-29 00:21:28,293,-37.68636511,144.81287919,en
60,2014-07-29 00:23:06,719,-37.88601876,145.01571205,en
61,2014-07-29 00:23:18,305,-37.82766566,145.04323184,en
62,2014-07-29 00:25:01,187,-37.81124815,144.97316372,en
63,2014-07-29 00:25:46,125,-37.81296813,144.96839002,en
64,2014-07-29 00:26:44,61,-37.84449027,144.87881563,en
65,2014-07-29 00:28:02,1307,-37.7429657,145.1625602,en
66,2014-07-29 00:28:30,133,-37.78114575,144.89341282,en
67,2014-07-29 00:28:31,816,-37.82585668,145.08155993,en
68,2014-07-29 00:29:39,192,-37.80677243,144.95976672,en
69,2014-07-29 00:29:53,231,-37.81687449,144.95276619,en
70,2014-07-29 00:30:00,497,-37.80299877,144.95899715,en
71,2014-07-29 00:31:40,1656,-37.8476146,144.9786659,en
72,2014-07-29 00:32:24,1969,-37.79892073,144.89085279,en
73,2014-07-29 00:33:54,334,-37.78724705,145.13135563,en
74,2014-07-29 00:34:17,210,-37.90729127,145.13875717,en
75,2014-07-29 00:35:02,426,-37.8053423,144.9672291,en
76,2014-07-29 00:35:58,272,-37.90853483,144.65808691,en
77,2014-07-29 00:36:11,210,-37.90730078,145.13878313,en
78,2014-07-29 00:36:49,210,-37.90727923,145.13878378,en
79,2014-07-29 00:36:57,431,-37.68835074,144.8670731,en
80,2014-07-29 00:37:34,210,-37.90730012,145.13878319,en
81,2014-07-29 00:37:55,1225,-38.06798555,145.43130495,en
82,2014-07-29 00:38:43,210,-37.9072794,145.1387529,en
83,2014-07-29 00:38:53,333,-37.83034755,144.99289047,en
84,2014-07-29 00:39:11,572,-37.81267071,144.96186057,en
85,2014-07-29 00:39:44,176,-37.82425956,144.96326257,ja
86,2014-07-29 00:41:00,260,-37.75855217,144.93905825,en
87,2014-07-29 00:42:33,1307,-37.7599531,145.1784455,en
88,2014-07-29 00:42:53,293,-37.84942713,144.98988003,en
89,2014-07-29 00:45:18,921,-37.80735212,144.98327697,en
90,2014-07-29 00:46:35,2997,-38.03119312,145.34075286,en
91,2014-07-29 00:48:44,681,-37.7612224,144.9518536,en
92,2014-07-29 00:50:10,177,-37.91257413,145.13409475,en
93,2014-07-29 00:51:35,118,-37.82412099,144.95883617,en
94,2014-07-29 00:52:29,108,-37.72695,144.89682,en
95,2014-07-29 00:52:32,945,-37.9100259,145.03835363,en
96,2014-07-29 00:52:35,326,-37.85950592,144.67449256,und
97,2014-07-29 00:52:36,2774,-38.1569624,145.1237983,en
98,2014-07-29 00:53:05,326,-37.85952135,144.67443889,tl
99,2014-07-29 00:54:07,99,-37.79010176,144.96994421,es
100,2014-07-29 00:55:08,879,-37.87362858,145.25098858,en
101,2014-07-29 00:55:26,368,-37.70129869,145.05528231,en
102,2014-07-29 00:55:41,1844,-37.8324907,144.9890208,en
103,2014-07-29 00:55:53,109,-37.67028783,144.84934932,en
104,2014-07-29 00:56:48,87,-37.8159765,144.9521499,th
105,2014-07-29 00:57:10,209,-37.79345528,145.0217719,th
106,2014-07-29 00:57:38,116,-37.7578067,145.0216307,en
107,2014-07-29 00:58:43,133,-37.78296983,144.89971073,en
108,2014-07-29 00:58:59,168,-37.7064355,144.7688298,en
109,2014-07-29 00:59:04,89,-37.890948,145.0400598,en
110,2014-07-29 01:01:04,672,-38.1436977,145.1273095,tl
111,2014-07-29 01:01:32,504,-37.56942913,144.7300292,en
112,2014-07-29 01:01:38,378,-37.85340716,145.14960766,pl
113,2014-07-29 01:04:02,239,-37.77001238,145.15153113,sv
114,2014-07-29 01:05:08,243,-37.80413537,144.96337982,en
115,2014-07-29 01:05:08,168,-37.7064355,144.7688298,en
116,2014-07-29 01:06:15,177,-37.8711206,144.7539306,en
117,2014-07-29 01:06:48,1225,-38.0680735,145.43115855,en
118,2014-07-29 01:07:19,2608,-37.67101599,144.84855421,en
119,2014-07-29 01:07:42,148,-37.83298799,144.93499245,en
120,2014-07-29 01:07:42,292,-37.84848054,145.01529981,en
121,2014-07-29 01:08:43,1999,-37.81411222,144.96335209,en
122,2014-07-29 01:10:12,432,-37.83026361,144.95673168,en
123,2014-07-29 01:11:37,156,-37.83425151,144.97072299,en
124,2014-07-29 01:12:17,2001,-37.84041212,144.97720069,en
125,2014-07-29 01:13:37,99,-37.79017712,144.96990202,es
126,2014-07-29 01:14:07,215,-37.95799908,145.03562754,en
127,2014-07-29 01:14:40,1355,-37.83581003,144.9700407,en
128,2014-07-29 01:14:42,118,-37.82408758,144.95883872,en
129,2014-07-29 01:15:44,879,-37.87460961,145.24814509,en
130,2014-07-29 01:16:17,156,-37.83721835,144.96752144,en
131,2014-07-29 01:18:43,300,-37.80234956,144.98644128,en
132,2014-07-29 01:20:26,486,-37.67145556,144.84608777,en
133,2014-07-29 01:21:21,408,-37.88565537,145.08311247,en
134,2014-07-29 01:23:42,58,-37.6962397,145.05100289,en
135,2014-07-29 01:23:47,122,-38.0965547,145.28585717,en
136,2014-07-29 01:24:41,775,-37.70332098,144.85445294,und
137,2014-07-29 01:25:02,1833,-37.7849197,145.1563344,de
138,2014-07-29 01:25:32,161,-37.78771451,145.01009335,und
139,2014-07-29 01:26:42,196,-37.78501475,144.98656687,en
140,2014-07-29 01:28:17,38,-37.767384,144.956061,in
141,2014-07-29 01:29:22,1253,-37.8125441,144.965435,en
142,2014-07-29 01:30:55,195,-37.80844623,144.97037442,en
143,2014-07-29 01:31:00,177,-37.8742745,145.0733863,en
144,2014-07-29 01:31:33,91,-37.75986316,144.748909,en
145,2014-07-29 01:32:59,488,-37.8390644,145.1227419,es
146,2014-07-29 01:33:51,434,-37.8159635,144.9556939,es
147,2014-07-29 01:33:57,203,-38.20758368,145.23897977,und
148,2014-07-29 01:37:36,157,-37.81646734,145.09529932,en
149,2014-07-29 01:39:12,104,-37.81063623,144.9615486,en
150,2014-07-29 01:40:17,645,-37.74192455,144.96871051,en
151,2014-07-29 01:40:51,314,-37.9055187,145.2798219,en
152,2014-07-29 01:41:16,893,-37.818926,144.9500394,en
153,2014-07-29 01:42:20,280,-37.82401932,144.95589863,en
154,2014-07-29 01:42:29,55,-37.80307681,144.95797098,und
155,2014-07-29 01:43:17,122,-38.09654972,145.28584636,tl
156,2014-07-29 01:44:45,118,-37.82406952,144.95887083,en
157,2014-07-29 01:45:39,116,-37.8151367,144.9523409,en
158,2014-07-29 01:46:27,69,-37.80988819,144.95757496,en
159,2014-07-29 01:47:36,139,-37.8769367,145.0445509,en
160,2014-07-29 01:47:50,3196,-37.8295639,144.97476717,en
161,2014-07-29 01:48:07,295,-37.80326813,145.18786223,en
162,2014-07-29 01:48:50,238,-37.81275272,144.96510118,und
163,2014-07-29 01:48:56,91,-37.8523177,145.27535683,en
164,2014-07-29 01:49:22,1054,-37.81622433,144.96119775,en
165,2014-07-29 01:50:24,1565,-37.9975656,145.2333231,it
166,2014-07-29 01:50:35,762,-37.80752099,144.9769967,en
167,2014-07-29 01:50:57,164,-37.814107,144.96328,en
168,2014-07-29 01:51:19,465,-38.00168593,145.26251443,und
169,2014-07-29 01:51:28,135,-37.6496989,145.0666128,en
170,2014-07-29 01:51:39,333,-37.84715988,145.11449528,en
171,2014-07-29 01:51:40,386,-37.66743,144.84984,und
172,2014-07-29 01:52:13,1844,-37.8324907,144.9890208,und
173,2014-07-29 01:52:26,463,-37.70720762,144.82334208,en
174,2014-07-29 01:53:19,275,-37.66396,144.84916,en
175,2014-07-29 01:53:40,161,-37.78770939,145.01012869,en
176,2014-07-29 01:53:56,1347,-37.7894878,144.8662099,en
177,2014-07-29 01:54:53,160,-37.8226511,145.3006168,en
178,2014-07-29 01:56:30,255,-37.5876639,144.72791158,en
179,2014-07-29 01:57:34,331,-37.88428983,145.00076497,und
180,2014-07-29 01:59:15,24,-37.826817,144.9695357,en
181,2014-07-29 01:59:32,921,-37.80711673,144.98296277,en
182,2014-07-29 02:00:03,426,-37.8053704,144.967267,en
183,2014-07-29 02:01:19,224,-37.5627558,144.73617682,en
184,2014-07-29 02:01:41,282,-37.8392266,144.6956362,es
185,2014-07-29 02:01:44,157,-37.8057562,144.9572337,en
186,2014-07-29 02:01:50,2001,-37.81370121,144.97294378,en
187,2014-07-29 02:02:08,295,-37.8008918,145.0025694,en
188,2014-07-29 02:02:18,375,-37.7217371,145.0499911,es
189,2014-07-29 02:03:23,279,-37.98824816,145.06849069,ja
190,2014-07-29 02:04:20,70,-37.82404149,144.95885559,en
191,2014-07-29 02:04:57,1235,-37.8633316,144.9854037,en
192,2014-07-29 02:05:12,392,-37.77648858,144.99753483,en
193,2014-07-29 02:05:44,282,-37.8392908,144.6956326,en
194,2014-07-29 02:05:51,772,-37.8152536,144.9693704,en
195,2014-07-29 02:05:55,86,-37.87994099,145.26585014,en
196,2014-07-29 02:06:06,101,-37.78016928,144.99678201,en
197,2014-07-29 02:06:34,295,-37.800882,145.0020729,en
198,2014-07-29 02:07:01,248,-37.80445226,144.89813344,en
199,2014-07-29 02:07:47,326,-37.86795191,144.65917647,es
200,2014-07-29 02:08:43,175,-37.7207491,145.048496,en
201,2014-07-29 02:08:46,392,-37.77671938,144.99724461,en
202,2014-07-29 02:09:34,201,-37.81526801,144.95568964,en
203,2014-07-29 02:10:38,633,-37.6858784,144.9277927,tr
204,2014-07-29 02:10:48,1573,-37.82700351,145.01013275,en
205,2014-07-29 02:11:24,225,-37.79424522,144.93020296,und
206,2014-07-29 02:13:48,1656,-37.844883,144.978771,en
207,2014-07-29 02:14:20,277,-37.77079308,144.96148473,en
208,2014-07-29 02:14:25,2954,-37.8143,144.963,en
209,2014-07-29 02:14:41,2782,-37.8445467,145.1124599,en
210,2014-07-29 02:14:48,1262,-37.79873052,144.96866908,en
211,2014-07-29 02:15:23,521,-37.58140095,144.92108066,en
212,2014-07-29 02:16:24,392,-37.77669348,144.99725726,en
213,2014-07-29 02:16:49,210,-37.80751226,144.95726109,en
214,2014-07-29 02:17:45,492,-37.81198344,144.96050868,vi
215,2014-07-29 02:17:48,175,-37.84511087,145.10964673,ja
216,2014-07-29 02:18:00,381,-37.81620239,144.97450551,en
217,2014-07-29 02:18:17,923,-37.80721081,144.97920957,en
218,2014-07-29 02:20:45,11,-37.8233621,144.9747364,en
219,2014-07-29 02:21:44,327,-37.86791751,144.65918091,und
220,2014-07-29 02:22:17,296,-37.84787641,145.00312633,en
221,2014-07-29 02:23:11,11,-37.8050972,144.9656591,en
222,2014-07-29 02:23:29,1915,-37.8123122,144.96796674,en
223,2014-07-29 02:23:37,300,-37.84556018,144.98815654,en
224,2014-07-29 02:24:05,557,-37.8491114,144.8699662,in
225,2014-07-29 02:24:07,108,-37.8736038,144.9851729,en
226,2014-07-29 02:24:10,1844,-37.8032448,144.8977149,nl
227,2014-07-29 02:24:13,1915,-37.81246029,144.96798159,en
228,2014-07-29 02:25:18,296,-37.7680838,144.97009089,en
229,2014-07-29 02:25:33,1915,-37.81232052,144.96798052,en
230,2014-07-29 02:25:42,215,-37.88649502,145.08255996,en
231,2014-07-29 02:26:10,91,-37.85228199,145.27529891,en
232,2014-07-29 02:27:09,143,-37.8467892,145.2581045,en
233,2014-07-29 02:27:12,91,-37.8522744,145.27529421,en
234,2014-07-29 02:27:37,35,-37.91249652,144.9928387,en
235,2014-07-29 02:27:56,499,-37.854695,144.9847784,en
236,2014-07-29 02:28:36,844,-37.86158629,144.97432931,en
237,2014-07-29 02:29:07,248,-37.80452284,144.89819299,en
238,2014-07-29 02:29:12,438,-37.81876906,144.9642343,es
239,2014-07-29 02:29:39,376,-37.7346938,145.0556408,en
240,2014-07-29 02:30:43,488,-37.8389351,145.111526,es
241,2014-07-29 02:31:02,295,-37.80314767,145.18785349,en
242,2014-07-29 02:31:03,485,-37.79806516,144.95231523,en
243,2014-07-29 02:31:47,295,-37.8008918,145.0025694,en
244,2014-07-29 02:32:10,156,-37.8395261,145.2956249,en
245,2014-07-29 02:32:39,44,-37.8044548,144.93461609,en
246,2014-07-29 02:32:47,71,-38.0246895,144.4182418,en
247,2014-07-29 02:33:25,392,-37.7767803,144.99745073,en
248,2014-07-29 02:34:01,144,-37.8028955,144.960184,en
249,2014-07-29 02:34:19,1171,-38.14363861,145.12460327,en
250,2014-07-29 02:35:02,111,-37.94623,145.00941,en
251,2014-07-29 02:36:20,1565,-37.9974319,145.2334306,en
252,2014-07-29 02:36:33,8,-37.82214606,144.95128441,en
253,2014-07-29 02:37:54,873,-37.8698137,144.7313292,en
254,2014-07-29 02:37:59,114,-37.71394592,145.02934514,en
255,2014-07-29 02:38:20,307,-37.79329921,144.89570238,en
256,2014-07-29 02:38:48,800,-37.8130967,144.9538592,en
257,2014-07-29 02:42:19,544,-37.7482943,144.7509562,en
258,2014-07-29 02:43:27,366,-37.84807564,145.00112966,en
259,2014-07-29 02:43:35,1975,-37.70065499,145.19181582,und
260,2014-07-29 02:43:39,344,-37.83294312,145.03353934,en
261,2014-07-29 02:43:46,1556,-37.78898255,145.02667617,en
262,2014-07-29 02:43:47,292,-37.83918186,144.77078403,en
263,2014-07-29 02:45:23,295,-37.8008853,145.0022384,en
264,2014-07-29 02:45:35,145,-37.76938,144.999194,en
265,2014-07-29 02:45:46,71,-37.82477315,145.01187741,en
266,2014-07-29 02:47:08,116,-37.8145965,145.2093681,en
267,2014-07-29 02:47:32,962,-37.85215,144.9998638,en
268,2014-07-29 02:47:47,19,-37.86649223,145.00266415,en
269,2014-07-29 02:48:08,672,-38.1444738,145.1313257,en
270,2014-07-29 02:49:11,1565,-37.9974668,145.2332877,en
271,2014-07-29 02:49:34,778,-37.80990987,144.95162924,en
272,2014-07-29 02:50:20,12,-37.68804811,145.0188415,und
273,2014-07-29 02:50:32,1565,-37.9975024,145.2333286,en
274,2014-07-29 02:52:06,557,-37.8787923,144.6951107,en
275,2014-07-29 02:53:22,341,-37.99898218,145.26458759,en
276,2014-07-29 02:54:59,273,-37.8151811,144.9575443,en
277,2014-07-29 02:55:00,216,-37.88630637,145.08286903,en
278,2014-07-29 02:55:08,89,-37.8865943,145.0430769,hi
279,2014-07-29 02:55:49,225,-37.797355,144.93299,und
280,2014-07-29 02:56:40,44,-37.79934692,144.95605469,en
281,2014-07-29 02:56:42,1993,-37.8138912,144.97184266,en
282,2014-07-29 02:57:53,672,-38.1438069,145.1273104,en
283,2014-07-29 02:59:32,399,-37.80515368,144.96583104,in
284,2014-07-29 03:00:31,70,-37.85729453,144.99230014,th
285,2014-07-29 03:00:39,116,-37.8053059,144.9373323,en
286,2014-07-29 03:00:55,181,-37.82446271,144.9494123,th
287,2014-07-29 03:01:50,98,-37.72003123,144.84922875,en
288,2014-07-29 03:02:42,189,-37.6954027,144.8828677,en
289,2014-07-29 03:03:11,1116,-37.8653225,144.7700374,zh
290,2014-07-29 03:03:55,1427,-37.83834127,144.98674203,en
291,2014-07-29 03:05:41,49,-37.6685439,144.84608525,en
292,2014-07-29 03:05:43,459,-37.81610953,144.95716638,en
293,2014-07-29 03:06:46,76,-37.79661771,144.88845546,ja
294,2014-07-29 03:06:54,376,-37.85667627,144.99866626,en
295,2014-07-29 03:07:26,251,-37.81524916,144.958837,en
296,2014-07-29 03:08:58,307,-37.79349436,144.89827632,en
297,2014-07-29 03:09:07,110,-37.90754668,144.77809994,en
298,2014-07-29 03:09:57,1655,-37.8182348,144.9474733,en
299,2014-07-29 03:10:05,2001,-37.75143697,145.19195336,und
300,2014-07-29 03:10:16,35,-37.81352691,144.96202723,en
301,2014-07-29 03:10:38,563,-37.81610251,144.95718737,en
302,2014-07-29 03:12:09,1655,-37.8171463,144.9462614,en
303,2014-07-29 03:12:52,338,-37.88489375,145.18133878,en
304,2014-07-29 03:13:20,1655,-37.8172267,144.9462595,en
305,2014-07-29 03:13:28,338,-37.88530956,145.18121847,en
306,2014-07-29 03:13:42,1655,-37.8171174,144.946329,en
307,2014-07-29 03:16:37,338,-37.88519672,145.18127373,en
308,2014-07-29 03:17:00,104,-37.69405628,144.87487839,in
309,2014-07-29 03:17:26,1655,-37.8164047,144.9454456,en
310,2014-07-29 03:17:49,1002,-37.78123073,145.01424001,en
311,2014-07-29 03:17:54,24,-37.80903799,144.95211829,en
312,2014-07-29 03:18:40,72,-37.67189862,144.84859458,en
313,2014-07-29 03:18:41,3065,-37.7519712,145.049429,en
314,2014-07-29 03:18:56,248,-37.81424236,144.96314049,en
315,2014-07-29 03:20:10,1022,-37.81780106,144.96608037,in
316,2014-07-29 03:20:24,414,-37.80862,144.96396,tl
317,2014-07-29 03:20:46,2611,-37.90534715,145.34273844,en
318,2014-07-29 03:21:01,2611,-37.90534715,145.34273844,en
319,2014-07-29 03:21:06,2611,-37.90534715,145.34273844,en
320,2014-07-29 03:21:55,2000,-37.80196801,144.97976444,en
321,2014-07-29 03:22:16,21,-37.7911189,144.9211569,en
322,2014-07-29 03:22:41,50,-37.79576801,144.98804052,en
323,2014-07-29 03:23:03,338,-37.88530505,145.1812193,en
324,2014-07-29 03:23:16,98,-37.82168534,144.95571856,pt
325,2014-07-29 03:23:27,149,-37.79757402,144.96445269,en
326,2014-07-29 03:24:31,214,-37.81036386,144.96317334,en
327,2014-07-29 03:24:55,116,-37.77845581,144.94352881,en
328,2014-07-29 03:25:24,160,-37.8148207,145.2702358,en
329,2014-07-29 03:25:39,557,-37.79842859,144.98403403,en
330,2014-07-29 03:26:22,696,-37.96460586,145.15189718,en
331,2014-07-29 03:26:38,1223,-37.80924605,144.97085189,en
332,2014-07-29 03:26:47,552,-37.82249803,145.03434506,en
333,2014-07-29 03:27:26,338,-37.88535207,145.18100219,en
334,2014-07-29 03:28:16,201,-37.81115,144.93867,und
335,2014-07-29 03:29:33,271,-37.84658619,144.99143552,en
336,2014-07-29 03:29:33,44,-37.76119995,144.82099915,en
337,2014-07-29 03:30:13,557,-37.79852338,144.98425265,en
338,2014-07-29 03:30:21,460,-37.81608768,144.95715868,en
339,2014-07-29 03:30:34,1541,-37.84669739,144.99311954,en
340,2014-07-29 03:31:37,1841,-37.81606653,144.95710617,en
341,2014-07-29 03:32:44,1841,-37.81606241,144.95712619,en
342,2014-07-29 03:32:45,366,-37.72092508,145.04849467,en
343,2014-07-29 03:33:21,92,-37.810098,144.976122,en
344,2014-07-29 03:34:20,515,-37.8062752,144.972834,en
345,2014-07-29 03:34:31,258,-37.8468355,144.9485812,en
346,2014-07-29 03:35:40,125,-37.89771132,145.13548196,en
347,2014-07-29 03:35:51,168,-37.6872468,144.8839514,en
348,2014-07-29 03:36:15,221,-38.064799,145.435225,en
349,2014-07-29 03:38:02,1674,-37.87614065,145.1651001,en
350,2014-07-29 03:39:07,565,-37.81613898,144.95723348,en
351,2014-07-29 03:39:56,116,-37.8145893,145.2093628,en
352,2014-07-29 03:42:10,248,-37.79695934,144.96479474,en
353,2014-07-29 03:43:32,266,-37.68243567,144.46022718,en
354,2014-07-29 03:44:00,334,-37.8898126,145.2610005,da
355,2014-07-29 03:44:42,461,-37.81611854,144.95718615,en
356,2014-07-29 03:44:58,266,-37.68242713,144.4601803,en
357,2014-07-29 03:45:08,530,-37.79896,144.96342,en
358,2014-07-29 03:45:24,515,-37.793819,144.9891534,en
359,2014-07-29 03:46:37,334,-37.8898441,145.2609524,en
360,2014-07-29 03:46:42,348,-37.81148767,144.96849149,en
361,2014-07-29 03:47:05,327,-37.86788047,144.65922267,und
362,2014-07-29 03:47:05,675,-37.8119528,144.96708176,en
363,2014-07-29 03:48:31,143,-37.76938918,144.91998655,en
364,2014-07-29 03:48:34,129,-37.7169465,145.0933614,en
365,2014-07-29 03:48:47,319,-37.79880721,145.02903329,und
366,2014-07-29 03:49:00,359,-37.88353604,145.15014174,en
367,2014-07-29 03:49:05,826,-37.86888108,145.24163412,en
368,2014-07-29 03:50:06,2611,-37.90519003,145.34277616,en
369,2014-07-29 03:52:22,327,-37.86798511,144.6591851,und
370,2014-07-29 03:52:33,518,-37.7278357,144.9983457,en
371,2014-07-29 03:53:16,800,-37.8139336,144.9515368,en
372,2014-07-29 03:53:52,360,-37.88359169,145.15015094,en
373,2014-07-29 03:54:35,518,-37.7278156,144.9983255,en
374,2014-07-29 03:57:01,414,-37.81745824,144.95890595,en
375,2014-07-29 04:02:50,1785,-37.80562221,144.95616793,en
376,2014-07-29 04:03:24,2779,-38.1568468,145.1239,en
377,2014-07-29 04:03:55,55,-37.86890924,144.76011167,en
378,2014-07-29 04:04:06,248,-37.80764689,144.96370556,ar
379,2014-07-29 04:05:19,255,-37.58751716,144.72774753,en
380,2014-07-29 04:06:03,7540,-38.04959643,145.35664586,en
381,2014-07-29 04:06:23,7540,-38.04951014,145.356929,en
382,2014-07-29 04:06:28,180,-37.79726205,144.96973374,en
383,2014-07-29 04:06:30,7540,-38.04951014,145.356929,en
384,2014-07-29 04:07:21,581,-37.87431955,145.07659281,en
385,2014-07-29 04:07:26,378,-37.83517555,145.15413969,en
386,2014-07-29 04:08:08,2611,-37.90532267,145.34282377,en
387,2014-07-29 04:08:12,1039,-37.72271432,145.01697575,en
388,2014-07-29 04:08:30,700,-37.8146732,144.9591543,en
389,2014-07-29 04:08:46,258,-37.8172206,144.9494675,en
390,2014-07-29 04:09:01,1039,-37.72284408,145.0166875,en
391,2014-07-29 04:09:13,434,-37.84187851,144.99900787,en
392,2014-07-29 04:09:25,233,-37.77268282,144.95962226,en
393,2014-07-29 04:09:45,44,-37.80817795,144.99160767,en
394,2014-07-29 04:09:48,241,-37.67086783,144.84890427,en
395,2014-07-29 04:10:23,49,-37.81221289,144.96569043,en
396,2014-07-29 04:10:35,937,-37.77603397,145.30544555,en
397,2014-07-29 04:11:05,7540,-38.04946152,145.35675927,en
398,2014-07-29 04:11:31,7540,-38.04942561,145.35688424,en
399,2014-07-29 04:11:32,556,-37.82480591,144.95999398,en
400,2014-07-29 04:12:15,7540,-38.04942829,145.35686622,en
401,2014-07-29 04:12:20,7540,-38.04942829,145.35686622,en
402,2014-07-29 04:12:30,282,-37.8448856,144.6828926,en
403,2014-07-29 04:12:38,83,-37.90593027,145.07476879,th
404,2014-07-29 04:13:11,261,-37.83161866,144.99499767,en
405,2014-07-29 04:14:11,197,-37.79712822,144.99869835,en
406,2014-07-29 04:14:20,140,-37.79892725,144.89281633,en
407,2014-07-29 04:14:30,679,-37.81204373,144.97210657,en
408,2014-07-29 04:14:33,74,-38.15904833,145.1408875,en
409,2014-07-29 04:18:00,83,-37.90588358,145.07469094,th
410,2014-07-29 04:18:20,2611,-37.90569421,145.34295029,en
411,2014-07-29 04:18:45,330,-37.86791587,144.65923321,en
412,2014-07-29 04:20:15,159,-37.70984192,144.86471068,en
413,2014-07-29 04:21:04,280,-37.824276,144.9557156,en
414,2014-07-29 04:22:34,477,-37.7211214,145.0501397,en
415,2014-07-29 04:24:27,7541,-38.04931975,145.35694627,en
416,2014-07-29 04:25:31,873,-37.8697677,144.7309117,en
417,2014-07-29 04:25:57,7541,-38.04933454,145.35707809,en
418,2014-07-29 04:26:00,94,-37.82313197,144.96421738,en
419,2014-07-29 04:26:27,165,-37.63514713,144.98138093,ar
420,2014-07-29 04:26:43,2001,-37.7667,145.1628944,en
421,2014-07-29 04:26:49,700,-37.8146732,144.9591543,en
422,2014-07-29 04:27:50,467,-37.8155315,144.969287,en
423,2014-07-29 04:28:11,467,-37.8155315,144.969287,en
424,2014-07-29 04:28:34,299,-37.8234325,144.9418238,ar
425,2014-07-29 04:29:43,360,-37.88355567,145.15025273,en
426,2014-07-29 04:31:03,5429,-37.85138061,144.72428076,en
427,2014-07-29 04:31:20,358,-37.81189,144.96386,en
428,2014-07-29 04:31:54,32852,-37.8327385,144.9607138,en
429,2014-07-29 04:36:27,177,-37.7758369,144.7609823,en
430,2014-07-29 04:36:34,1509,-37.62649396,144.93855275,und
431,2014-07-29 04:36:46,493,-37.8087199,144.96302495,en
432,2014-07-29 04:37:16,44,-37.82784271,144.83737183,en
433,2014-07-29 04:37:17,1039,-37.7227486,145.01690369,en
434,2014-07-29 04:37:43,178,-37.82002314,144.96571405,en
